id,Label
2998,19
2999,20
3000,7
3001,15
3002,18
3003,7
3004,21
3005,16
3006,15
3007,18
3008,1
3009,20
3010,20
3011,18
3012,3
3013,18
3014,2
3015,2
3016,17
3017,20
3018,13
3019,17
3020,6
3021,7
3022,5
3023,8
3024,21
3025,7
3026,7
3027,15
3028,18
3029,7
3030,15
3031,15
3032,7
3033,6
3034,7
3035,13
3036,18
3037,18
3038,16
3039,11
3040,2
3041,11
3042,11
3043,11
3044,21
3045,17
3046,15
3047,20
3048,7
3049,11
3050,19
3051,17
3052,21
3053,21
3054,21
3055,18
3056,13
3057,11
3058,11
3059,21
3060,2
3061,15
3062,21
3063,7
3064,18
3065,18
3066,18
3067,11
3068,15
3069,15
3070,18
3071,19
3072,5
3073,22
3074,18
3075,11
3076,2
3077,3
3078,11
3079,6
3080,18
3081,18
3082,4
3083,15
3084,7
3085,18
3086,7
3087,0
3088,15
3089,21
3090,12
3091,20
3092,19
3093,20
3094,11
3095,21
3096,0
3097,13
3098,15
3099,19
3100,7
3101,11
3102,20
3103,15
3104,9
3105,17
3106,16
3107,19
3108,7
3109,19
3110,19
3111,6
3112,18
3113,8
3114,20
3115,8
3116,13
3117,9
3118,7
3119,18
3120,2
3121,18
3122,2
3123,18
3124,18
3125,6
3126,11
3127,7
3128,3
3129,21
3130,19
3131,20
3132,18
3133,21
3134,11
3135,1
3136,13
3137,7
3138,15
3139,11
3140,17
3141,1
3142,7
3143,7
3144,16
3145,6
3146,18
3147,18
3148,20
3149,8
3150,21
3151,11
3152,7
3153,2
3154,7
3155,11
3156,15
3157,15
3158,6
3159,21
3160,2
3161,9
3162,15
3163,7
3164,7
3165,20
3166,20
3167,18
3168,8
3169,16
3170,21
3171,15
3172,13
3173,14
3174,20
3175,18
3176,11
3177,20
3178,16
3179,15
3180,19
3181,15
3182,20
3183,21
3184,2
3185,20
3186,7
3187,20
3188,15
3189,7
3190,6
3191,15
3192,20
3193,21
3194,6
3195,1
3196,20
3197,15
3198,7
3199,7
3200,18
3201,15
3202,8
3203,11
3204,18
3205,21
3206,20
3207,11
3208,15
3209,5
3210,18
3211,21
3212,5
3213,16
3214,1
3215,21
3216,15
3217,11
3218,1
3219,21
3220,11
3221,8
3222,7
3223,18
3224,18
3225,16
3226,18
3227,1
3228,18
3229,15
3230,21
3231,18
3232,11
3233,7
3234,2
3235,7
3236,21
3237,8
3238,18
3239,2
3240,20
3241,15
3242,15
3243,6
3244,7
3245,2
3246,20
3247,7
3248,11
3249,18
3250,19
3251,15
3252,14
3253,15
3254,18
3255,7
3256,7
3257,18
3258,20
3259,19
3260,11
3261,7
3262,21
3263,20
3264,1
3265,7
3266,11
3267,21
3268,18
3269,15
3270,11
3271,7
3272,2
3273,3
3274,18
3275,20
3276,18
3277,7
3278,7
3279,2
3280,2
3281,7
3282,3
3283,13
3284,18
3285,8
3286,7
3287,6
3288,15
3289,21
3290,5
3291,15
3292,5
3293,16
3294,15
3295,15
3296,20
3297,15
3298,19
3299,18
3300,7
3301,15
3302,3
3303,2
3304,13
3305,6
3306,7
3307,0
3308,18
3309,21
3310,7
3311,18
3312,16
3313,18
3314,22
3315,21
3316,7
3317,10
3318,18
3319,20
3320,20
3321,5
3322,7
3323,21
3324,7
3325,7
3326,20
3327,18
3328,15
3329,4
3330,1
3331,7
3332,8
3333,21
3334,21
3335,7
3336,7
3337,20
3338,8
3339,5
3340,1
3341,18
3342,7
3343,7
3344,15
3345,9
3346,18
3347,2
3348,11
3349,5
3350,15
3351,7
3352,5
3353,18
3354,7
3355,18
3356,7
3357,20
3358,18
3359,7
3360,7
3361,20
3362,6
3363,16
3364,7
3365,2
3366,15
3367,20
3368,15
3369,18
3370,13
3371,15
3372,3
3373,9
3374,21
3375,18
3376,15
3377,18
3378,5
3379,11
3380,16
3381,21
3382,15
3383,6
3384,6
3385,7
3386,18
3387,15
3388,15
3389,20
3390,4
3391,18
3392,19
3393,2
3394,11
3395,7
3396,11
3397,7
3398,15
3399,6
3400,2
3401,0
3402,9
3403,15
3404,2
3405,16
3406,18
3407,19
3408,7
3409,1
3410,15
3411,20
3412,15
3413,0
3414,13
3415,15
3416,21
3417,21
3418,8
3419,7
3420,1
3421,18
3422,19
3423,1
3424,13
3425,7
3426,21
3427,7
3428,2
3429,18
3430,15
3431,18
3432,18
3433,11
3434,18
3435,3
3436,18
3437,18
3438,18
3439,22
3440,2
3441,15
3442,16
3443,18
3444,18
3445,16
3446,15
3447,18
3448,22
3449,21
3450,16
3451,18
3452,6
3453,18
3454,15
3455,7
3456,16
3457,2
3458,16
3459,19
3460,18
3461,18
3462,18
3463,7
3464,8
3465,13
3466,16
3467,6
3468,7
3469,7
3470,18
3471,1
3472,1
3473,20
3474,18
3475,20
3476,15
3477,2
3478,2
3479,18
3480,6
3481,18
3482,2
3483,18
3484,15
3485,11
3486,20
3487,2
3488,20
3489,5
3490,8
3491,2
3492,20
3493,22
3494,15
3495,18
3496,15
3497,19
3498,19
3499,7
3500,2
3501,7
3502,2
3503,15
3504,0
3505,8
3506,11
3507,1
3508,20
3509,6
3510,2
3511,15
3512,6
3513,2
3514,7
3515,7
3516,20
3517,18
3518,16
3519,22
3520,18
3521,7
3522,7
3523,18
3524,2
3525,1
3526,21
3527,18
3528,18
3529,19
3530,18
3531,2
3532,2
3533,11
3534,6
3535,18
3536,5
3537,5
3538,18
3539,7
3540,15
3541,0
3542,15
3543,11
3544,18
3545,0
3546,11
3547,7
3548,21
3549,18
3550,20
3551,2
3552,7
3553,10
3554,1
3555,21
3556,7
3557,0
3558,13
3559,11
3560,2
3561,5
3562,11
3563,21
3564,16
3565,20
3566,18
3567,11
3568,21
3569,18
3570,7
3571,22
3572,21
3573,7
3574,20
3575,7
3576,21
3577,6
3578,21
3579,19
3580,21
3581,6
3582,7
3583,11
3584,19
3585,6
3586,11
3587,18
3588,18
3589,18
3590,20
3591,1
3592,18
3593,7
3594,7
3595,1
3596,14
3597,21
3598,15
3599,1
3600,18
3601,21
3602,6
3603,14
3604,15
3605,11
3606,18
3607,7
3608,1
3609,20
3610,18
3611,18
3612,20
3613,14
3614,15
3615,7
3616,8
3617,15
3618,7
3619,7
3620,21
3621,7
3622,18
3623,11
3624,7
3625,2
3626,15
3627,21
3628,15
3629,20
3630,20
3631,2
3632,7
3633,18
3634,20
3635,1
3636,15
3637,2
3638,7
3639,4
3640,2
3641,15
3642,20
3643,21
3644,2
3645,21
3646,6
3647,13
3648,15
3649,15
3650,11
3651,19
3652,11
3653,11
3654,18
3655,2
3656,7
3657,1
3658,16
3659,21
3660,20
3661,15
3662,6
3663,20
3664,21
3665,15
3666,1
3667,15
3668,15
3669,21
3670,11
3671,7
3672,21
3673,8
3674,2
3675,14
3676,15
3677,18
3678,7
3679,21
3680,15
3681,21
3682,15
3683,2
3684,18
3685,20
3686,15
3687,5
3688,18
3689,15
3690,7
3691,6
3692,7
3693,1
3694,11
3695,1
3696,19
3697,7
3698,21
3699,18
3700,1
3701,7
3702,18
3703,18
3704,15
3705,6
3706,19
3707,22
3708,7
3709,22
3710,7
3711,5
3712,1
3713,6
3714,11
3715,8
3716,8
3717,20
3718,20
3719,18
3720,18
3721,7
3722,22
3723,7
3724,13
3725,16
3726,22
3727,20
3728,20
3729,11
3730,21
3731,18
3732,21
3733,18
3734,22
3735,15
3736,6
3737,20
3738,8
3739,13
3740,6
3741,15
3742,7
3743,15
3744,7
3745,7
3746,18
3747,15
3748,7
3749,18
3750,21
3751,18
3752,6
3753,7
3754,15
3755,6
3756,2
3757,8
3758,18
3759,6
3760,7
3761,21
3762,20
3763,4
3764,8
3765,21
3766,18
3767,11
3768,6
3769,18
3770,18
3771,7
3772,7
3773,21
3774,16
3775,15
3776,1
3777,7
3778,8
3779,15
3780,18
3781,18
3782,17
3783,18
3784,18
3785,5
3786,15
3787,16
3788,18
3789,18
3790,2
3791,7
3792,16
3793,18
3794,18
3795,18
3796,1
3797,19
3798,3
3799,7
3800,19
3801,18
3802,20
3803,21
3804,21
3805,15
3806,7
3807,3
3808,2
3809,16
3810,8
3811,22
3812,6
3813,2
3814,17
3815,15
3816,6
3817,11
3818,7
3819,7
3820,16
3821,15
3822,18
3823,11
3824,11
3825,6
3826,6
3827,19
3828,16
3829,7
3830,18
3831,15
3832,4
3833,18
3834,15
3835,7
3836,16
3837,20
3838,6
3839,20
3840,17
3841,7
3842,9
3843,5
3844,2
3845,16
3846,18
3847,8
3848,18
3849,7
3850,7
3851,19
3852,20
3853,13
3854,4
3855,20
3856,21
3857,7
3858,21
3859,1
3860,18
3861,19
3862,6
3863,18
3864,4
3865,6
3866,20
3867,0
3868,16
3869,2
3870,18
3871,11
3872,6
3873,18
3874,1
3875,7
3876,2
3877,8
3878,18
3879,6
3880,7
3881,11
3882,7
3883,15
3884,2
3885,7
3886,15
3887,18
3888,15
3889,11
3890,7
3891,7
3892,7
3893,1
3894,15
3895,11
3896,11
3897,20
3898,14
3899,19
3900,18
3901,10
3902,16
3903,19
3904,1
3905,18
3906,21
3907,7
3908,15
3909,16
3910,7
3911,18
3912,6
3913,18
3914,1
3915,7
3916,15
3917,5
3918,18
3919,15
3920,18
3921,16
3922,11
3923,15
3924,18
3925,2
3926,7
3927,7
3928,20
3929,21
3930,18
3931,7
3932,19
3933,6
3934,1
3935,22
3936,11
3937,7
3938,15
3939,2
3940,18
3941,15
3942,7
3943,11
3944,7
3945,7
3946,7
3947,18
3948,7
3949,15
3950,21
3951,15
3952,18
3953,20
3954,20
3955,2
3956,18
3957,15
3958,15
3959,6
3960,11
3961,15
3962,2
3963,11
3964,7
3965,2
3966,21
3967,7
3968,7
3969,7
3970,11
3971,18
3972,18
3973,18
3974,7
3975,18
3976,16
3977,21
3978,18
3979,18
3980,18
3981,18
3982,2
3983,6
3984,18
3985,2
3986,22
3987,7
3988,19
3989,6
3990,2
3991,22
3992,18
3993,21
3994,1
3995,20
3996,7
3997,15
3998,21
3999,7
4000,10
4001,12
4002,16
4003,15
4004,21
4005,15
4006,18
4007,20
4008,7
4009,18
4010,21
4011,7
4012,18
4013,6
4014,18
4015,21
4016,2
4017,7
4018,7
4019,7
4020,1
4021,4
4022,2
4023,10
4024,0
4025,12
4026,18
4027,18
4028,7
4029,21
4030,5
4031,7
4032,16
4033,7
4034,20
4035,2
4036,22
4037,13
4038,15
4039,7
4040,7
4041,18
4042,20
4043,21
4044,5
4045,19
4046,20
4047,20
4048,18
4049,18
4050,18
4051,2
4052,19
4053,20
4054,18
4055,11
4056,15
4057,19
4058,7
4059,6
4060,6
4061,18
4062,7
4063,2
4064,21
4065,21
4066,20
4067,7
4068,20
4069,21
4070,18
4071,7
4072,11
4073,21
4074,21
4075,15
4076,7
4077,20
4078,4
4079,16
4080,18
4081,3
4082,6
4083,4
4084,15
4085,18
4086,8
4087,11
4088,2
4089,15
4090,7
4091,20
4092,5
4093,1
4094,18
4095,7
4096,6
4097,19
4098,15
4099,15
4100,13
4101,5
4102,17
4103,20
4104,19
4105,1
4106,20
4107,18
4108,20
4109,22
4110,8
4111,15
4112,11
4113,2
4114,15
4115,0
4116,21
4117,15
4118,18
4119,7
4120,3
4121,18
4122,7
4123,14
4124,21
4125,20
4126,20
4127,7
4128,15
4129,15
4130,1
4131,1
4132,18
4133,15
4134,15
4135,7
4136,1
4137,7
4138,15
4139,0
4140,6
4141,22
4142,13
4143,2
4144,2
4145,15
4146,15
4147,21
4148,19
4149,1
4150,16
4151,1
4152,16
4153,21
4154,2
4155,17
4156,2
4157,18
4158,7
4159,5
4160,21
4161,20
4162,18
4163,21
4164,18
4165,2
4166,11
4167,16
4168,22
4169,1
4170,6
4171,16
4172,7
4173,6
4174,15
4175,11
4176,7
4177,8
4178,1
4179,21
4180,7
4181,7
4182,7
4183,18
4184,7
4185,21
4186,22
4187,5
4188,15
4189,21
4190,2
4191,6
4192,1
4193,15
4194,6
4195,15
4196,2
4197,22
4198,20
4199,5
4200,18
4201,7
4202,20
4203,1
4204,18
4205,1
4206,11
4207,8
4208,11
4209,18
4210,21
4211,20
4212,7
4213,2
4214,21
4215,20
4216,18
4217,16
4218,5
4219,18
4220,7
4221,12
4222,6
4223,18
4224,6
4225,21
4226,16
4227,2
4228,21
4229,7
4230,11
4231,15
4232,7
4233,7
4234,18
4235,15
4236,15
4237,2
4238,7
4239,16
4240,18
4241,15
4242,11
4243,6
4244,5
4245,0
4246,6
4247,7
4248,21
4249,20
4250,7
4251,7
4252,18
4253,22
4254,7
4255,20
4256,21
4257,15
4258,21
4259,16
4260,15
4261,2
4262,20
4263,18
4264,21
4265,18
4266,15
4267,16
4268,7
4269,7
4270,8
4271,16
4272,15
4273,20
4274,11
4275,6
4276,18
4277,19
4278,11
4279,18
4280,3
4281,7
4282,4
4283,4
4284,20
4285,20
4286,5
4287,21
4288,4
4289,20
4290,7
4291,1
4292,18
4293,18
4294,2
4295,7
4296,6
4297,11
4298,7
4299,7
4300,7
4301,0
4302,13
4303,15
4304,18
4305,7
4306,16
4307,11
4308,11
4309,20
4310,15
4311,15
4312,15
4313,7
4314,20
4315,18
4316,18
4317,15
4318,22
4319,5
4320,10
4321,11
4322,7
4323,6
4324,16
4325,15
4326,11
4327,11
4328,7
4329,18
4330,5
4331,12
4332,7
4333,21
4334,21
4335,8
4336,18
4337,6
4338,21
4339,15
4340,11
4341,22
4342,12
4343,21
4344,11
4345,6
4346,7
4347,1
4348,6
4349,18
4350,7
4351,16
4352,16
4353,18
4354,15
4355,18
4356,11
4357,2
4358,2
4359,16
4360,7
4361,21
4362,7
4363,15
4364,6
4365,7
4366,8
4367,5
4368,15
4369,8
4370,10
4371,3
4372,2
4373,17
4374,18
4375,22
4376,1
4377,8
4378,7
4379,18
4380,3
4381,18
4382,6
4383,11
4384,5
4385,2
4386,15
4387,18
4388,15
4389,7
4390,18
4391,6
4392,11
4393,21
4394,15
4395,2
4396,0
4397,18
4398,18
4399,15
4400,20
4401,17
4402,20
4403,15
4404,21
4405,2
4406,11
4407,7
4408,2
4409,7
4410,2
4411,7
4412,2
4413,20
4414,18
4415,16
4416,18
4417,18
4418,4
4419,7
4420,17
4421,15
4422,18
4423,5
4424,15
4425,21
4426,20
4427,8
4428,1
4429,11
4430,8
4431,20
4432,14
4433,7
4434,8
4435,15
4436,11
4437,14
4438,7
4439,18
4440,15
4441,4
4442,6
4443,22
4444,15
4445,1
4446,20
4447,18
4448,20
4449,15
4450,19
4451,18
4452,1
4453,13
4454,7
4455,0
4456,18
4457,6
4458,6
4459,20
4460,1
4461,20
4462,15
4463,5
4464,2
4465,5
4466,3
4467,18
4468,22
4469,5
4470,1
4471,21
4472,7
4473,18
4474,7
4475,15
4476,2
4477,13
4478,18
4479,7
4480,7
4481,19
4482,11
4483,16
4484,2
4485,22
4486,21
4487,5
4488,21
4489,7
4490,21
4491,6
4492,11
4493,7
4494,2
4495,6
4496,18
4497,15
4498,11
4499,2
4500,18
4501,1
4502,4
4503,18
4504,7
4505,15
4506,21
4507,1
4508,14
4509,3
4510,7
4511,20
4512,7
4513,2
4514,21
4515,14
4516,21
4517,15
4518,22
4519,18
4520,18
4521,21
4522,1
4523,4
4524,19
4525,22
4526,7
4527,6
4528,20
4529,20
4530,21
4531,20
4532,21
4533,6
4534,8
4535,1
4536,7
4537,1
4538,15
4539,1
4540,13
4541,18
4542,1
4543,11
4544,7
4545,7
4546,8
4547,22
4548,7
4549,7
4550,6
4551,10
4552,2
4553,20
4554,12
4555,1
4556,16
4557,21
4558,18
4559,7
4560,8
4561,3
4562,21
4563,18
4564,18
4565,5
4566,18
4567,2
4568,15
4569,1
4570,11
4571,21
4572,22
4573,18
4574,15
4575,20
4576,7
4577,18
4578,7
4579,16
4580,18
4581,0
4582,18
4583,11
4584,21
4585,11
4586,18
4587,11
4588,2
4589,15
4590,15
4591,7
4592,11
4593,5
4594,6
4595,11
4596,13
4597,14
4598,21
4599,21
4600,18
4601,18
4602,7
4603,16
4604,6
4605,7
4606,2
4607,22
4608,11
4609,11
4610,21
4611,1
4612,6
4613,1
4614,20
4615,4
4616,19
4617,15
4618,21
4619,14
4620,7
4621,7
4622,6
4623,18
4624,21
4625,19
4626,11
4627,13
4628,18
4629,15
4630,20
4631,7
4632,16
4633,18
4634,0
4635,18
4636,1
4637,16
4638,15
4639,20
4640,11
4641,6
4642,6
4643,11
4644,13
4645,15
4646,6
4647,15
4648,2
4649,18
4650,7
4651,15
4652,18
4653,19
4654,7
4655,15
4656,22
4657,16
4658,7
4659,15
4660,8
4661,21
4662,13
4663,7
4664,21
4665,11
4666,5
4667,11
4668,15
4669,2
4670,16
4671,15
4672,9
4673,6
4674,2
4675,15
4676,7
4677,7
4678,18
4679,6
4680,7
4681,20
4682,18
4683,15
4684,2
4685,22
4686,18
4687,7
4688,18
4689,15
4690,18
4691,11
4692,0
4693,18
4694,2
4695,5
4696,16
4697,13
4698,2
4699,7
4700,7
4701,21
4702,20
4703,18
4704,21
4705,6
4706,18
4707,18
4708,5
4709,7
4710,20
4711,2
4712,18
4713,18
4714,11
4715,7
4716,7
4717,7
4718,3
4719,6
4720,7
4721,1
4722,18
4723,5
4724,21
4725,15
4726,2
4727,2
4728,20
4729,21
4730,5
4731,16
4732,18
4733,2
4734,7
4735,1
4736,7
4737,21
4738,7
4739,7
4740,18
4741,7
4742,18
4743,21
4744,18
4745,18
4746,6
4747,19
4748,6
4749,15
4750,7
4751,7
4752,8
4753,5
4754,18
4755,16
4756,7
4757,8
4758,4
4759,18
4760,21
4761,18
4762,2
4763,21
4764,22
4765,16
4766,11
4767,18
4768,2
4769,15
4770,5
4771,20
4772,14
4773,7
4774,18
4775,21
4776,2
4777,1
4778,22
4779,16
4780,10
4781,15
4782,22
4783,21
4784,21
4785,18
4786,11
4787,18
4788,11
4789,18
4790,20
4791,2
4792,15
4793,18
4794,7
4795,15
4796,21
4797,3
4798,7
4799,16
4800,6
4801,5
4802,7
4803,7
4804,18
4805,8
4806,6
4807,19
4808,18
4809,21
4810,16
4811,16
4812,7
4813,7
4814,7
4815,5
4816,7
4817,18
4818,2
4819,18
4820,18
4821,7
4822,6
4823,6
4824,18
4825,14
4826,19
4827,15
4828,11
4829,18
4830,18
4831,18
4832,18
4833,18
4834,18
4835,18
4836,1
4837,5
4838,7
4839,20
4840,20
4841,7
4842,20
4843,7
4844,6
4845,18
4846,7
4847,5
4848,1
4849,20
4850,15
4851,1
4852,8
4853,2
4854,11
4855,18
4856,6
4857,13
4858,18
4859,13
4860,18
4861,18
4862,16
4863,21
4864,20
4865,7
4866,2
4867,5
4868,18
4869,15
4870,7
4871,15
4872,2
4873,7
4874,13
4875,7
4876,21
4877,7
4878,16
4879,18
4880,7
4881,1
4882,5
4883,20
4884,18
4885,5
4886,18
4887,5
4888,6
4889,18
4890,15
4891,21
4892,8
4893,13
4894,18
4895,7
4896,1
4897,1
4898,21
4899,1
4900,18
4901,20
4902,11
4903,5
4904,7
4905,20
4906,20
4907,1
4908,8
4909,18
4910,18
4911,9
4912,18
4913,21
4914,7
4915,15
4916,8
4917,7
4918,1
4919,16
4920,7
4921,2
4922,16
4923,8
4924,5
4925,21
4926,11
4927,2
4928,16
4929,20
4930,18
4931,11
4932,11
4933,1
4934,7
4935,20
4936,18
4937,20
4938,11
4939,19
4940,18
4941,1
4942,1
4943,18
4944,11
4945,18
4946,7
4947,1
4948,16
4949,13
4950,7
4951,7
4952,18
4953,11
4954,0
4955,2
4956,18
4957,18
4958,2
4959,13
4960,20
4961,17
4962,21
4963,15
4964,18
4965,19
4966,18
4967,7
4968,16
4969,11
4970,1
4971,11
4972,18
4973,15
4974,19
4975,18
4976,0
4977,11
4978,20
4979,7
4980,21
4981,18
4982,20
4983,7
4984,18
4985,1
4986,1
4987,4
4988,11
4989,1
4990,7
4991,1
4992,11
4993,21
4994,15
4995,4
4996,7
4997,21
4998,1
4999,18
5000,15
5001,15
5002,1
5003,7
5004,21
5005,17
5006,15
5007,6
5008,2
5009,2
5010,2
5011,18
5012,13
5013,8
5014,9
5015,21
5016,18
5017,15
5018,7
5019,21
5020,18
5021,6
5022,18
5023,5
5024,21
5025,21
5026,18
5027,22
5028,7
5029,20
5030,20
5031,15
5032,5
5033,18
5034,16
5035,7
5036,15
5037,15
5038,4
5039,7
5040,7
5041,8
5042,7
5043,19
5044,22
5045,2
5046,20
5047,15
5048,11
5049,2
5050,18
5051,15
5052,13
5053,15
5054,7
5055,18
5056,11
5057,21
5058,2
5059,19
5060,21
5061,15
5062,21
5063,6
5064,11
5065,7
5066,2
5067,15
5068,19
5069,13
5070,15
5071,7
5072,15
5073,18
5074,21
5075,11
5076,5
5077,18
5078,22
5079,7
5080,21
5081,19
5082,15
5083,21
5084,18
5085,21
5086,21
5087,18
5088,18
5089,11
5090,7
5091,18
5092,19
5093,6
5094,7
5095,15
5096,11
5097,7
5098,7
5099,16
5100,11
5101,17
5102,5
5103,6
5104,15
5105,8
5106,1
5107,21
5108,7
5109,7
5110,20
5111,18
5112,18
5113,9
5114,18
5115,15
5116,12
5117,21
5118,8
5119,0
5120,15
5121,20
5122,20
5123,18
5124,1
5125,16
5126,3
5127,7
5128,3
5129,2
5130,22
5131,7
5132,18
5133,7
5134,7
5135,7
5136,21
5137,20
5138,11
5139,21
5140,5
5141,6
5142,16
5143,7
5144,7
5145,20
5146,20
5147,18
5148,18
5149,15
5150,11
5151,7
5152,18
5153,6
5154,7
5155,2
5156,15
5157,7
5158,13
5159,16
5160,7
5161,6
5162,7
5163,15
5164,15
5165,18
5166,7
5167,11
5168,18
5169,20
5170,21
5171,11
5172,15
5173,6
5174,14
5175,11
5176,7
5177,3
5178,18
5179,3
5180,18
5181,4
5182,7
5183,11
5184,4
5185,18
5186,7
5187,13
5188,6
5189,21
5190,18
5191,15
5192,20
5193,2
5194,18
5195,20
5196,6
5197,7
5198,11
5199,8
5200,18
5201,18
5202,7
5203,16
5204,2
5205,20
5206,15
5207,6
5208,7
5209,20
5210,2
5211,2
5212,20
5213,19
5214,11
5215,7
5216,11
5217,5
5218,13
5219,22
5220,11
5221,7
5222,7
5223,7
5224,2
5225,15
5226,17
5227,18
5228,18
5229,16
5230,4
5231,18
5232,18
5233,1
5234,2
5235,7
5236,18
5237,21
5238,13
5239,15
5240,0
5241,18
5242,18
5243,18
5244,12
5245,1
5246,2
5247,18
5248,2
5249,18
5250,22
5251,20
5252,22
5253,8
5254,7
5255,21
5256,18
5257,21
5258,6
5259,7
5260,16
5261,18
5262,8
5263,22
5264,21
5265,6
5266,1
5267,7
5268,20
5269,7
5270,18
5271,15
5272,16
5273,21
5274,7
5275,15
5276,11
5277,1
5278,15
5279,4
5280,21
5281,2
5282,6
5283,18
5284,14
5285,16
5286,3
5287,15
5288,18
5289,3
5290,2
5291,7
5292,21
5293,18
5294,19
5295,7
5296,18
5297,18
5298,18
5299,19
5300,18
5301,15
5302,11
5303,21
5304,6
5305,18
5306,18
5307,20
5308,18
5309,11
5310,12
5311,18
5312,6
5313,15
5314,1
5315,5
5316,18
5317,18
5318,7
5319,15
5320,21
5321,15
5322,1
5323,3
5324,3
5325,7
5326,15
5327,7
5328,2
5329,20
5330,15
5331,16
5332,18
5333,7
5334,15
5335,3
5336,13
5337,21
5338,7
5339,7
5340,9
5341,22
5342,4
5343,7
5344,3
5345,6
5346,16
5347,15
5348,18
5349,7
5350,13
5351,7
5352,11
5353,18
5354,17
5355,20
5356,7
5357,21
5358,1
5359,20
5360,5
5361,11
5362,7
5363,18
5364,11
5365,12
5366,2
5367,18
5368,8
5369,2
5370,2
5371,21
5372,7
5373,1
5374,18
5375,21
5376,18
5377,6
5378,5
5379,15
5380,11
5381,1
5382,11
5383,11
5384,3
5385,3
5386,1
5387,20
5388,7
5389,21
5390,4
5391,21
5392,2
5393,19
5394,22
5395,7
5396,18
5397,19
5398,15
5399,11
5400,22
5401,18
5402,7
5403,18
5404,7
5405,15
5406,18
5407,18
5408,7
5409,11
5410,11
5411,11
5412,15
5413,7
5414,1
5415,19
5416,13
5417,20
5418,21
5419,2
5420,20
5421,22
5422,16
5423,15
5424,11
5425,7
5426,11
5427,6
5428,21
5429,15
5430,15
5431,21
5432,2
5433,18
5434,5
5435,11
5436,21
5437,18
5438,7
5439,7
5440,6
5441,15
5442,3
5443,6
5444,18
5445,11
5446,17
5447,15
5448,15
5449,15
5450,15
5451,20
5452,6
5453,21
5454,7
5455,11
5456,16
5457,18
5458,7
5459,18
5460,13
5461,15
5462,2
5463,7
5464,18
5465,18
5466,18
5467,7
5468,4
5469,15
5470,14
5471,5
5472,8
5473,6
5474,11
5475,21
5476,18
5477,6
5478,21
5479,18
5480,11
5481,2
5482,11
5483,0
5484,15
5485,2
5486,20
5487,15
5488,15
5489,7
5490,6
5491,7
5492,6
5493,11
5494,18
5495,11
5496,7
5497,11
5498,7
5499,6
5500,18
5501,20
5502,21
5503,15
5504,10
5505,15
5506,21
5507,18
5508,18
5509,18
5510,1
5511,18
5512,9
5513,11
5514,7
5515,6
5516,2
5517,18
5518,7
5519,16
5520,15
5521,18
5522,15
5523,9
5524,7
5525,0
5526,3
5527,7
5528,3
5529,7
5530,11
5531,15
5532,16
5533,2
5534,15
5535,19
5536,18
5537,8
5538,7
5539,2
5540,15
5541,18
5542,13
5543,1
5544,5
5545,15
5546,20
5547,18
5548,7
5549,18
5550,18
5551,11
5552,7
5553,1
5554,19
5555,9
5556,15
5557,15
5558,11
5559,7
5560,18
5561,21
5562,18
5563,0
5564,18
5565,18
5566,21
5567,15
5568,1
5569,8
5570,20
5571,11
5572,18
5573,15
5574,1
5575,6
5576,2
5577,15
5578,1
5579,14
5580,5
5581,2
5582,7
5583,15
5584,7
5585,15
5586,9
5587,21
5588,18
5589,18
5590,21
5591,2
5592,16
5593,6
5594,18
5595,16
5596,18
5597,21
5598,21
5599,11
5600,20
5601,18
5602,22
5603,14
5604,7
5605,7
5606,20
5607,8
5608,11
5609,7
5610,15
5611,19
5612,21
5613,7
5614,15
5615,11
5616,11
5617,7
5618,11
5619,15
5620,8
5621,20
5622,11
5623,8
5624,15
5625,2
5626,21
5627,15
5628,7
5629,11
5630,5
5631,15
5632,18
5633,0
5634,11
5635,18
5636,18
5637,19
5638,12
5639,20
5640,15
5641,2
5642,5
5643,21
5644,18
5645,1
5646,15
5647,15
5648,18
5649,18
5650,2
5651,1
5652,7
5653,15
5654,18
5655,20
5656,20
5657,18
5658,15
5659,17
5660,11
5661,18
5662,18
5663,14
5664,19
5665,18
5666,15
5667,19
5668,6
5669,8
5670,1
5671,2
5672,15
5673,21
5674,18
5675,2
5676,7
5677,21
5678,18
5679,6
5680,4
5681,11
5682,2
5683,21
5684,21
5685,13
5686,7
5687,3
5688,19
5689,1
5690,18
5691,8
5692,11
5693,22
5694,21
5695,11
5696,19
5697,15
5698,21
5699,18
5700,4
5701,6
5702,16
5703,2
5704,15
5705,15
5706,22
5707,15
5708,7
5709,20
5710,16
5711,17
5712,20
5713,1
5714,15
5715,13
5716,6
5717,13
5718,15
5719,1
5720,18
5721,5
5722,22
5723,11
5724,11
5725,7
5726,18
5727,22
5728,14
5729,7
5730,6
5731,18
5732,7
5733,1
5734,7
5735,18
5736,7
5737,11
5738,20
5739,18
5740,16
5741,18
5742,15
5743,22
5744,7
5745,7
5746,21
5747,18
5748,11
5749,15
5750,7
5751,7
5752,18
5753,6
5754,18
5755,1
5756,18
5757,1
5758,14
5759,15
5760,16
5761,18
5762,9
5763,21
5764,11
5765,21
5766,15
5767,20
5768,6
5769,15
5770,21
5771,15
5772,7
5773,2
5774,18
5775,15
5776,18
5777,20
5778,11
5779,6
5780,21
5781,1
5782,6
5783,18
5784,2
5785,15
5786,20
5787,1
5788,22
5789,2
5790,5
5791,1
5792,11
5793,11
5794,21
5795,11
5796,11
